"","subID","gender","age","handedness","english","compType","VisualWM","rtUnder500","rtOver10000","DigitSpan","reloaded","Vocabulary","DigitSymbolCoding"
"2411","36-16707","M",37,"right",0,"laptop",35,0,0,8,1,13,39
"2412","36-16712","M",40,"right",1,"laptop",31,0,0,5,1,16,49
"2413","36-16714","M",43,"both",1,"laptop",38,0,0,9,1,13,44
"2414","36-16717","M",28,"right",0,"desktop",36,0,0,5,1,11,53
"2415","36-16719","M",25,"right",0,"desktop",35,0,0,7,1,10,38
"2416","36-16722","M",34,"right",0,"desktop",38,0,0,7,1,9,50
"2417","36-16724","M",32,"right",1,"desktop",27,0,0,8,1,13,40
"2418","36-16725","F",50,"right",1,"desktop",38,0,1,8,1,13,43
"2419","36-16726","M",29,"right",1,"laptop",36,0,0,5,1,3,34
"2420","36-16728","F",24,"right",0,"desktop",37,0,0,7,1,10,49
"2421","36-16731","F",51,"right",1,"desktop",34,0,0,5,1,18,44
"2422","36-16732","M",30,"right",0,"desktop",38,0,0,8,1,12,59
"2423","36-16735","M",29,"right",0,"desktop",29,1,0,2,1,11,67
"2424","36-16736","F",37,"right",1,"desktop",38,0,0,7,1,20,67
"2425","36-1674","M",26,"right",1,"desktop",36,0,0,6,1,16,52
"2426","36-16743","M",22,"right",0,"laptop",24,0,0,8,1,8,53
"2427","36-1675","F",17,"right",1,"laptop",33,0,0,8,1,10,49
"2428","36-16750","F",24,"right",0,"desktop",38,0,0,4,1,4,43
"2429","36-16753","M",26,"right",0,"desktop",33,0,0,5,1,8,44
"2430","36-16754","M",33,"left",1,"laptop",38,0,0,7,1,19,64
"2431","36-16755","M",42,"left",0,"laptop",27,0,0,8,1,13,50
"2432","36-16757","M",30,"right",0,"desktop",36,0,0,4,1,11,56
"2433","36-1676","F",45,"right",1,"desktop",29,0,0,8,1,16,41
"2434","36-16761","F",15,"right",1,"laptop",40,0,0,7,1,10,54
"2435","36-16762","M",26,"right",0,"desktop",37,0,0,5,1,11,49
"2436","36-16764","M",24,"right",0,"laptop",35,0,0,8,1,6,53
"2437","36-16768","M",23,"right",0,"laptop",36,0,0,8,1,16,54
"2438","36-16771","M",21,"right",0,"desktop",37,0,0,7,1,10,55
"2439","36-16774","F",54,"left",1,"laptop",35,0,0,6,1,11,38
"2440","36-16778","F",51,"right",1,"desktop",35,0,0,7,1,19,40
"2441","36-16779","M",31,"right",1,"desktop",30,0,0,7,1,11,48
"2442","36-16780","F",52,"right",1,"desktop",28,0,0,7,1,10,36
"2443","36-16787","M",23,"right",0,"laptop",36,0,0,6,1,8,57
"2444","36-16788","F",25,"right",0,"laptop",40,0,0,6,1,7,60
"2445","36-16789","M",23,"right",0,"desktop",41,0,0,9,1,6,45
"2446","36-16791","M",22,"right",0,"desktop",40,0,0,7,1,13,62
"2447","36-16795","F",39,"right",1,"desktop",34,0,0,7,1,17,56
"2448","36-16797","F",22,"right",0,"desktop",34,0,0,6,1,4,40
"2449","36-16799","M",30,"right",0,"laptop",34,0,0,6,1,9,43
"2450","36-1680","F",46,"right",1,"desktop",33,0,0,6,1,19,43
"2451","36-16803","F",19,"right",1,"laptop",37,0,0,8,1,11,38
"2452","36-16810","F",59,"right",1,"laptop",31,0,0,6,1,14,46
"2453","36-16813","F",60,"right",1,"desktop",30,0,1,5,1,14,41
"2454","36-16818","F",50,"left",1,"desktop",30,0,0,6,1,18,38
"2455","36-16822","F",27,"right",1,"laptop",39,0,0,7,1,14,45
"2456","36-16826","M",20,"right",0,"laptop",31,0,0,6,1,11,50
"2457","36-16827","M",22,"right",0,"laptop",31,0,0,7,1,5,62
"2458","36-16830","F",47,"right",1,"desktop",31,0,0,7,1,17,39
"2459","36-16832","F",35,"right",1,"laptop",35,0,0,7,1,16,50
"2460","36-16838","F",27,"left",1,"laptop",38,0,0,7,1,16,45
"2461","36-16842","M",53,"right",0,"laptop",31,3,0,5,1,8,35
"2462","36-16843","F",16,"right",1,"desktop",35,0,0,5,1,12,44
"2463","36-16846","M",24,"right",1,"desktop",33,1,0,7,1,12,61
"2464","36-16852","M",27,"right",0,"desktop",36,0,0,4,1,9,43
"2465","36-16853","F",18,"right",1,"laptop",37,0,0,5,1,14,56
"2466","36-16858","F",28,"right",1,"desktop",35,0,0,5,1,8,29
"2467","36-16859","F",18,"right",0,"laptop",38,0,0,5,1,4,59
"2468","36-16861","M",26,"right",1,"laptop",39,0,0,7,1,12,56
"2469","36-16864","F",16,"left",1,"desktop",33,0,0,7,1,6,74
"2470","36-16865","F",24,"right",0,"laptop",37,0,0,9,1,5,43
"2471","36-16872","F",16,"right",1,"laptop",38,0,0,7,1,11,67
"2472","36-16874","M",29,"right",0,"laptop",34,0,1,6,1,8,37
"2473","36-16876","F",16,"right",1,"laptop",37,0,0,5,1,12,54
"2474","36-16877","M",41,"left",1,"desktop",36,0,0,7,1,13,48
"2475","36-16879","M",23,"right",0,"laptop",36,0,0,4,1,7,71
"2476","36-1688","F",46,"both",1,"laptop",36,0,0,5,1,16,45
"2477","36-16890","F",60,"right",1,"laptop",32,1,0,7,1,13,40
"2478","36-16891","F",57,"right",1,"desktop",33,0,0,7,1,19,46
"2479","36-16897","M",16,"right",0,"laptop",39,0,0,7,1,14,51
"2480","36-16898","F",24,"right",0,"laptop",36,0,0,6,1,9,52
"2481","36-16899","F",25,"right",0,"desktop",38,0,0,7,1,9,54
"2482","36-169","F",24,"right",1,"laptop",34,0,0,1,1,10,49
"2483","36-16901","F",19,"right",1,"laptop",36,0,0,7,1,9,43
"2484","36-16902","F",18,"left",1,"laptop",33,1,0,5,1,15,55
"2485","36-16903","F",16,"right",1,"laptop",30,0,0,5,1,13,42
"2486","36-16907","F",30,"right",0,"desktop",21,0,0,5,1,5,44
"2487","36-16911","F",34,"right",0,"laptop",33,0,0,5,1,9,64
"2488","36-16915","F",31,"right",0,"desktop",31,0,0,6,1,8,34
"2489","36-16916","F",17,"right",0,"laptop",35,0,0,5,1,11,56
"2490","36-16918","F",50,"right",1,"desktop",25,2,1,7,1,17,50
"2491","36-16919","M",37,"left",0,"laptop",41,0,0,7,1,16,50
"2492","36-1692","F",19,"right",1,"desktop",31,0,0,6,1,18,48
"2493","36-16921","M",20,"right",0,"laptop",40,1,0,5,1,7,67
"2494","36-16926","M",16,"right",1,"laptop",32,0,0,11,1,16,47
"2495","36-16927","F",24,"right",0,"laptop",29,0,0,5,1,7,33
"2496","36-1693","M",47,"right",1,"desktop",38,0,0,7,1,19,62
"2497","36-16931","M",15,"right",0,"desktop",38,0,0,8,1,13,62
"2498","36-16933","M",22,"right",0,"laptop",31,0,0,4,1,10,37
"2499","36-16934","F",48,"right",1,"desktop",35,0,0,5,1,19,56
"2500","36-16942","F",54,"right",1,"laptop",32,1,0,5,1,17,41
"2501","36-16946","F",53,"right",1,"desktop",34,0,0,4,1,14,42
"2502","36-16948","F",39,"right",1,"desktop",35,0,0,7,1,16,50
"2503","36-16950","F",48,"right",1,"desktop",33,0,0,5,1,20,50
"2504","36-16952","F",23,"right",1,"laptop",35,0,0,6,1,15,52
"2505","36-16953","M",16,"right",1,"desktop",32,0,2,6,1,11,42
"2506","36-16966","F",25,"right",1,"laptop",35,0,0,7,1,16,77
"2507","36-16968","M",31,"left",0,"desktop",38,0,0,6,1,9,56
"2508","36-16971","M",39,"right",0,"desktop",38,0,0,8,1,12,46
"2509","36-16974","M",40,"right",1,"laptop",33,0,0,6,1,8,31
"2510","36-16982","F",54,"right",1,"desktop",37,0,0,8,1,17,32
"2511","36-16988","F",24,"right",0,"desktop",33,0,0,5,1,13,48
"2512","36-16993","F",22,"right",1,"laptop",31,0,0,5,1,4,84
"2513","36-16994","M",32,"right",0,"laptop",38,0,0,8,1,11,42
"2514","36-16995","F",22,"right",1,"laptop",35,0,0,7,1,12,74
"2515","36-16999","F",56,"right",1,"laptop",34,0,0,6,1,16,36
"2516","36-17002","M",24,"right",0,"desktop",31,0,0,4,1,3,41
"2517","36-17005","F",34,"left",1,"laptop",36,0,0,8,1,10,47
"2518","36-17008","F",55,"right",1,"desktop",37,0,0,6,1,12,48
"2519","36-17009","M",29,"right",0,"laptop",33,0,0,6,1,10,47
"2520","36-17012","F",27,"right",1,"laptop",36,0,0,8,1,19,54
"2521","36-17018","F",45,"right",1,"laptop",37,0,0,8,1,17,38
"2522","36-17022","M",33,"right",1,"laptop",34,0,0,5,1,13,51
"2523","36-17023","F",29,"both",0,"laptop",36,0,0,5,1,9,54
"2524","36-17024","F",15,"right",1,"laptop",39,0,0,9,1,15,69
"2525","36-17028","F",41,"right",1,"desktop",35,0,0,6,1,12,49
"2526","36-17029","F",15,"right",0,"laptop",31,0,0,5,1,6,31
"2527","36-17038","M",52,"right",1,"laptop",33,0,0,1,1,16,26
"2528","36-17039","F",63,"right",1,"desktop",24,0,0,2,1,13,32
"2529","36-17041","F",19,"right",1,"desktop",34,0,0,8,1,3,75
"2530","36-17047","F",15,"right",1,"laptop",31,0,0,6,1,8,53
"2531","36-17051","F",16,"right",1,"desktop",22,3,0,6,1,7,60
"2532","36-17054","M",21,"right",1,"laptop",37,0,0,7,1,8,52
"2533","36-17057","F",57,"left",1,"laptop",33,0,0,6,1,20,43
"2534","36-17059","F",43,"right",1,"laptop",35,0,0,4,1,14,41
"2535","36-17060","F",41,"right",1,"laptop",35,0,0,6,1,14,38
"2536","36-17067","F",25,"right",1,"desktop",30,0,0,4,1,16,47
"2537","36-17068","F",41,"left",1,"laptop",38,0,0,7,1,16,51
"2538","36-1707","F",15,"left",1,"desktop",30,0,0,5,1,10,46
"2539","36-17071","M",21,"left",1,"laptop",35,0,0,8,1,10,57
"2540","36-17074","F",16,"right",0,"desktop",38,0,0,6,1,15,56
"2541","36-17075","F",38,"right",1,"laptop",38,0,0,8,1,17,33
"2542","36-17080","M",24,"left",0,"desktop",30,0,1,4,1,4,37
"2543","36-17082","M",22,"left",1,"laptop",36,0,0,9,1,19,44
"2544","36-17084","F",26,"right",0,"laptop",33,0,0,6,1,14,45
"2545","36-17089","F",29,"right",1,"laptop",35,0,0,5,1,17,54
"2546","36-17090","F",17,"right",1,"laptop",32,0,1,8,1,8,42
"2547","36-17096","M",21,"right",1,"desktop",38,0,0,8,1,8,61
"2548","36-17098","M",39,"right",0,"laptop",35,0,0,8,1,10,58
"2549","36-17099","M",21,"right",0,"laptop",35,0,0,6,1,4,52
"2550","36-17103","M",54,"right",0,"desktop",33,0,0,5,1,11,35
"2551","36-17107","M",62,"right",1,"desktop",28,0,0,8,1,19,37
"2552","36-17108","F",40,"left",1,"desktop",34,0,0,8,1,18,52
"2553","36-1711","M",20,"right",0,"laptop",34,0,0,4,1,7,50
"2554","36-17112","M",32,"right",0,"desktop",36,0,0,5,1,7,50
"2555","36-17114","M",24,"right",0,"laptop",33,0,0,7,1,13,47
"2556","36-17116","F",23,"right",0,"desktop",36,0,0,7,1,6,43
"2557","36-17119","M",39,"right",0,"desktop",34,0,0,9,1,7,46
"2558","36-17121","M",26,"right",0,"desktop",37,1,0,8,1,8,53
"2559","36-17128","F",20,"right",0,"desktop",33,0,0,5,1,7,49
"2560","36-1713","F",20,"right",1,"laptop",36,0,0,8,1,12,65
"2561","36-17131","F",58,"right",1,"desktop",34,0,0,2,1,15,41
"2562","36-17134","F",21,"right",0,"laptop",34,0,0,2,1,6,50
"2563","36-17135","M",22,"right",1,"desktop",31,0,0,7,1,11,44
"2564","36-17136","F",35,"right",1,"desktop",39,0,0,6,1,17,48
"2565","36-17140","F",25,"right",1,"laptop",33,0,0,7,1,15,52
"2566","36-17144","F",43,"right",0,"desktop",30,0,0,8,1,12,47
"2567","36-17147","F",28,"right",0,"desktop",35,0,0,2,1,11,65
"2568","36-17148","F",65,"right",1,"desktop",24,0,0,6,1,18,30
"2569","36-17149","F",17,"both",1,"desktop",35,0,0,7,1,14,49
"2570","36-17156","F",45,"right",1,"desktop",36,0,0,8,1,16,51
"2571","36-17160","M",34,"right",0,"laptop",34,0,0,5,1,12,54
"2572","36-17167","F",25,"right",0,"desktop",36,0,0,6,1,16,53
"2573","36-17170","F",37,"right",1,"laptop",27,0,0,5,1,5,36
"2574","36-17171","F",44,"right",1,"desktop",39,0,0,4,1,11,47
"2575","36-17172","M",17,"right",0,"desktop",31,0,0,7,1,5,40
"2576","36-17174","F",32,"right",0,"laptop",35,0,0,6,1,6,44
"2577","36-17175","F",45,"left",1,"desktop",28,0,0,7,1,18,42
"2578","36-17180","M",33,"right",0,"desktop",40,0,0,4,1,5,39
"2579","36-17182","F",39,"right",1,"laptop",36,0,0,5,1,15,42
"2580","36-17186","F",31,"both",0,"laptop",32,0,0,2,1,8,32
"2581","36-17187","F",27,"right",0,"desktop",32,0,0,4,1,11,43
"2582","36-17188","F",19,"right",1,"desktop",42,0,0,6,1,7,47
"2583","36-17189","F",60,"left",1,"laptop",30,0,0,7,1,16,41
"2584","36-17190","F",67,"right",1,"desktop",34,0,0,7,1,17,32
"2585","36-17192","F",33,"right",0,"laptop",40,0,0,5,1,17,53
"2586","36-17195","M",20,"right",1,"laptop",36,0,0,8,1,13,50
"2587","36-17197","F",27,"right",1,"desktop",35,0,0,7,1,15,49
"2588","36-17198","F",26,"right",0,"laptop",31,0,0,6,1,5,42
"2589","36-172","F",25,"left",0,"laptop",33,0,0,7,1,20,39
"2590","36-1720","F",14,"right",1,"desktop",38,0,0,7,1,8,53
"2591","36-17201","F",20,"right",1,"desktop",39,0,0,7,1,13,64
"2592","36-17203","M",48,"right",0,"desktop",33,0,0,7,1,10,31
"2593","36-17204","M",37,"right",0,"laptop",38,0,0,4,1,10,40
"2594","36-17208","F",64,"right",1,"laptop",31,1,0,5,1,16,32
"2595","36-1721","F",30,"right",1,"desktop",36,0,0,6,1,7,61
"2596","36-17211","F",36,"right",1,"laptop",35,0,0,7,1,20,57
"2597","36-17213","M",45,"right",0,"desktop",37,0,0,7,1,13,46
"2598","36-17214","M",26,"right",0,"laptop",34,0,0,4,1,10,49
"2599","36-17219","F",26,"right",1,"desktop",35,0,0,7,1,9,44
"2600","36-17220","F",61,"left",1,"laptop",30,10,0,5,1,13,30
"2601","36-17225","F",43,"right",1,"desktop",33,0,0,8,1,20,59
"2602","36-17231","M",72,"right",1,"laptop",31,0,0,4,1,16,41
"2603","36-17235","F",47,"left",1,"laptop",38,0,0,6,1,15,36
"2604","36-1724","F",20,"both",1,"laptop",37,0,0,7,1,12,59
"2605","36-17242","M",24,"right",1,"laptop",27,2,0,7,1,12,44
"2606","36-17244","F",49,"right",1,"laptop",28,0,0,4,1,19,37
"2607","36-17247","F",55,"right",1,"laptop",36,0,0,4,1,17,40
"2608","36-17252","F",14,"right",1,"desktop",34,0,0,8,1,15,39
"2609","36-17258","F",26,"right",1,"desktop",40,0,0,6,1,11,46
"2610","36-17259","F",55,"right",1,"desktop",39,0,0,7,1,15,47
"2611","36-1726","F",15,"right",1,"laptop",30,0,0,7,1,10,42
"2612","36-17261","F",46,"left",1,"desktop",34,0,0,6,1,12,44
"2613","36-17262","M",30,"left",0,"laptop",30,0,0,6,1,10,55
"2614","36-17266","F",69,"right",1,"laptop",27,1,0,7,1,12,32
"2615","36-17270","F",21,"right",1,"laptop",33,0,0,7,1,14,63
"2616","36-17271","F",57,"right",1,"desktop",36,0,0,8,1,17,50
"2617","36-17282","F",51,"right",0,"laptop",34,0,0,5,1,9,40
"2618","36-17286","M",60,"right",1,"desktop",32,0,0,5,1,15,30
"2619","36-17287","F",10,"right",1,"desktop",35,0,0,8,1,5,38
"2620","36-17292","F",59,"right",1,"desktop",34,0,0,6,1,14,48
"2621","36-17293","F",34,"right",1,"desktop",31,0,0,6,1,12,55
"2622","36-17294","M",18,"right",1,"laptop",32,1,0,7,1,13,59
"2623","36-17296","M",19,"right",1,"laptop",30,0,0,3,1,9,47
"2624","36-17299","M",41,"right",0,"desktop",34,0,0,8,1,9,50
"2625","36-17304","F",37,"right",1,"laptop",38,0,0,8,1,18,48
"2626","36-17308","F",50,"right",1,"desktop",32,0,0,4,1,14,48
"2627","36-17315","M",23,"right",0,"laptop",38,0,0,6,1,11,85
"2628","36-17316","F",17,"right",1,"desktop",32,0,0,4,1,10,63
"2629","36-17319","M",29,"right",0,"laptop",36,0,0,5,1,10,57
"2630","36-17320","F",29,"right",1,"desktop",31,0,0,9,1,20,49
"2631","36-17322","F",16,"right",1,"laptop",39,0,0,9,1,11,46
"2632","36-17323","F",35,"right",1,"laptop",36,0,0,9,1,13,45
"2633","36-17325","M",38,"left",0,"laptop",40,0,0,4,1,14,52
"2634","36-17327","F",17,"right",1,"desktop",35,0,0,5,1,8,46
"2635","36-1733","F",26,"right",0,"laptop",37,0,0,6,1,9,46
"2636","36-17330","F",20,"right",0,"laptop",39,0,0,8,1,13,51
"2637","36-17331","F",54,"right",1,"desktop",31,0,0,6,1,19,46
"2638","36-17332","F",15,"right",1,"laptop",37,0,1,7,1,9,56
"2639","36-17337","M",21,"left",0,"desktop",41,0,0,4,1,9,45
"2640","36-1734","M",33,"right",1,"laptop",33,0,0,5,1,14,56
"2641","36-17346","F",28,"right",1,"laptop",37,0,0,6,1,12,56
"2642","36-17350","F",18,"right",0,"desktop",35,0,0,4,1,7,41
"2643","36-17352","F",38,"right",1,"desktop",30,0,0,6,1,19,50
"2644","36-17354","F",43,"right",1,"laptop",33,0,0,8,1,20,55
"2645","36-17355","M",18,"right",1,"laptop",35,0,0,4,1,12,51
"2646","36-17356","M",24,"both",1,"desktop",36,0,0,9,1,5,46
"2647","36-17357","F",35,"right",1,"laptop",34,0,0,9,1,19,51
"2648","36-1736","M",26,"right",0,"laptop",36,0,0,10,1,6,39
"2649","36-17364","F",28,"right",1,"laptop",38,0,0,4,1,13,46
"2650","36-17365","M",32,"right",0,"desktop",30,0,1,5,1,6,22
"2651","36-17368","F",26,"right",1,"desktop",38,0,0,5,1,7,43
"2652","36-17372","F",37,"right",1,"laptop",34,0,0,9,1,18,54
"2653","36-17376","M",31,"right",1,"desktop",30,0,0,6,1,6,50
"2654","36-17384","F",41,"right",1,"desktop",34,0,0,5,1,16,41
"2655","36-17389","M",30,"right",0,"laptop",40,0,0,5,1,9,50
"2656","36-17390","F",51,"right",1,"laptop",30,0,0,7,1,15,46
"2657","36-17394","M",16,"right",1,"desktop",35,0,0,8,1,15,36
"2658","36-17396","F",48,"right",1,"laptop",29,0,0,6,1,17,36
"2659","36-17399","F",24,"left",1,"laptop",37,0,0,8,1,8,41
"2660","36-17400","F",18,"right",0,"desktop",36,0,0,4,1,9,60
"2661","36-17401","F",60,"left",1,"desktop",34,0,0,8,1,17,46
"2662","36-17406","M",23,"both",0,"desktop",35,0,0,5,1,12,49
"2663","36-17407","F",57,"right",1,"desktop",33,0,0,8,1,16,42
"2664","36-17409","F",50,"right",1,"desktop",29,4,0,6,1,16,43
"2665","36-17411","F",28,"right",0,"laptop",34,0,0,6,1,8,51
"2666","36-17417","F",33,"right",1,"laptop",33,0,0,7,1,16,46
"2667","36-1742","M",38,"right",1,"laptop",29,0,0,7,1,13,37
"2668","36-17423","F",41,"left",1,"desktop",34,0,0,9,1,19,59
"2669","36-17424","F",6,"right",1,"laptop",27,0,0,7,1,14,45
"2670","36-17428","F",63,"right",1,"desktop",28,0,0,4,1,13,32
"2671","36-1743","M",19,"right",1,"laptop",23,2,0,5,1,20,43
"2672","36-17432","F",26,"right",0,"desktop",27,0,0,6,1,8,35
"2673","36-17435","F",46,"right",1,"laptop",30,0,0,10,1,19,47
"2674","36-17437","F",22,"right",1,"desktop",36,0,1,7,1,11,40
"2675","36-17438","M",18,"right",0,"laptop",30,0,0,5,1,10,40
